Ticker,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,Exchange,CQS Symbol,NASDAQ Symbol
RWTN,"REDWOOD TRUST, INC. 9.125% SENIOR NOTES DUE 2029",,N,,100,N,,N,RWTN,RWTN
RWTO,"REDWOOD TRUST, INC. 9.00% SENIOR NOTES DUE 2029",,N,,100,N,,N,RWTO,RWTO
RWTP,"REDWOOD TRUST, INC. 9.125% SENIOR NOTES DUE 2030",,N,,100,N,,N,RWTP,RWTP
RXO,"RXO, INC. COMMON STOCK",,N,,100,N,,N,RXO,RXO
RXRX,"RECURSION PHARMACEUTICALS, INC. - CLASS A COMMON STOCK",Q,N,N,100,N,N,Q,,
RXST,"RXSIGHT, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
RXT,"RACKSPACE TECHNOLOGY, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
RY,ROYAL BANK OF CANADA COMMON STOCK,,N,,100,N,,N,RY,RY
RYAAY,"RYANAIR HOLDINGS PLC - AMERICAN DEPOSITARY SHARES, EACH REPRESENTING FIVE ORDINARY SHARES",Q,N,N,100,N,N,Q,,
RYAM,RAYONIER ADVANCED MATERIALS INC. COMMON STOCK,,N,,100,N,,N,RYAM,RYAM
RYAN,"RYAN SPECIALTY HOLDINGS, INC. CLASS A COMMON STOCK",,N,,100,N,,N,RYAN,RYAN
RYET,RUANYUN EDAI TECHNOLOGY INC. - ORDINARY SHARES,S,N,N,100,N,N,Q,,
RYI,RYERSON HOLDING CORPORATION COMMON STOCK,,N,,100,N,,N,RYI,RYI
RYN,RAYONIER INC. REIT COMMON STOCK,,N,,100,N,,N,RYN,RYN
RYOJ,"RYOJBABA CO., LTD. - COMMON SHARES",S,N,N,100,N,N,Q,,
RYTM,"RHYTHM PHARMACEUTICALS, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
RZB,"REINSURANCE GROUP OF AMERICA, INCORPORATED 5.75% FIXED-TO-FLOATING RATE SUBORDINATED DEBENTURES DUE 2056",,N,,100,N,,N,RZB,RZB
RZC,"REINSURANCE GROUP OF AMERICA, INCORPORATED 7.125% FIXED-RATE RESET SUBORDINATED DEBENTURES DUE 2052",,N,,100,N,,N,RZC,RZC
RZLT,"REZOLUTE, INC. - COMMON STOCK (NV)",S,N,N,100,N,N,Q,,
RZLV,REZOLVE AI PLC - ORDINARY SHARES,G,N,N,100,N,N,Q,,
RZLVW,REZOLVE AI PLC - WARRANTS,S,N,N,100,N,N,Q,,
S,"SENTINELONE, INC. CLASS A COMMON STOCK",,N,,100,N,,N,S,S
SA,"SEABRIDGE GOLD, INC. ORDINARY SHARES (CANADA)",,N,,100,N,,N,SA,SA
SABA,SABA CAPITAL INCOME & OPPORTUNITIES FUND II SHARES OF BENEFICIAL INTEREST,,N,,100,N,,N,SABA,SABA
SABR,SABRE CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SABS,"SAB BIOTHERAPEUTICS, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SABSW,"SAB BIOTHERAPEUTICS, INC. - WARRANT",S,N,N,100,N,N,Q,,
SAFE,SAFEHOLD INC. NEW COMMON STOCK,,N,,100,N,,N,SAFE,SAFE
SAFT,"SAFETY INSURANCE GROUP, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SAFX,"XCF GLOBAL, INC. - CLASS A COMMON STOCK",S,N,E,100,N,N,Q,,
SAGT,SAGTEC GLOBAL LIMITED - ORDINARY SHARES,S,N,N,100,N,N,Q,,
SAH,"SONIC AUTOMOTIVE, INC. COMMON STOCK",,N,,100,N,,N,SAH,SAH
SAIA,"SAIA, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SAIH,SAIHEAT LIMITED - CLASS A ORDINARY SHARES,S,N,N,100,N,N,Q,,
SAIHW,SAIHEAT LIMITED - WARRANT,S,N,N,100,N,N,Q,,
SAIL,"SAILPOINT, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SAJ,SARATOGA INVESTMENT CORP 8.00% NOTES DUE 2027,,N,,100,N,,N,SAJ,SAJ
SAM,"BOSTON BEER COMPANY, INC. (THE) COMMON STOCK",,N,,100,N,,N,SAM,SAM
SAMG,SILVERCREST ASSET MANAGEMENT GROUP INC. - COMMON STOCK,G,N,N,100,N,N,Q,,
SAN,"BANCO SANTANDER, S.A. SPONSORED ADR (SPAIN)",,N,,100,N,,N,SAN,SAN
SANA,"SANA BIOTECHNOLOGY, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SAND,SANDSTORM GOLD LTD. ORDINARY SHARES (CANADA),,N,,100,N,,N,SAND,SAND
SANG,SANGOMA TECHNOLOGIES CORPORATION - COMMON SHARES,Q,N,N,100,N,N,Q,,
SANM,SANMINA CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SAP,SAP  SE ADS,,N,,100,N,,N,SAP,SAP
SAR,SARATOGA INVESTMENT CORP NEW,,N,,100,N,,N,SAR,SAR
SARO,"STANDARDAERO, INC. COMMON STOCK",,N,,100,N,,N,SARO,SARO
SAT,SARATOGA INVESTMENT CORP 6.00% NOTES DUE 2027,,N,,100,N,,N,SAT,SAT
SATL,SATELLOGIC INC. - CLASS A COMMON STOCK,S,N,N,100,N,N,Q,,
SATLW,SATELLOGIC INC. - WARRANT,S,N,N,100,N,N,Q,,
SATS,ECHOSTAR CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SAVA,"CASSAVA SCIENCES, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SAY,SARATOGA INVESTMENT CORP 8.125% NOTES DUE 2027,,N,,100,N,,N,SAY,SAY
SAZ,SARATOGA INVESTMENT CORP 8.50% NOTES DUE 2028,,N,,100,N,,N,SAZ,SAZ
SB,"SAFE BULKERS, INC COMMON STOCK ($0.001 PAR VALUE)",,N,,100,N,,N,SB,SB
SB$C,"SAFE BULKERS, INC CUMULATIVE REDEEMABLE PERPETUAL PREFERRED SERIES C (MARSHALL ISLANDS)",,N,,100,N,,N,SBPC,SB-C
SB$D,"SAFE BULKERS, INC PERPETUAL PREFERRED SERIES D (MARSHALL ISLANDS)",,N,,100,N,,N,SBPD,SB-D
SBAC,SBA COMMUNICATIONS CORPORATION - CLASS A COMMON STOCK,Q,N,N,100,N,N,Q,,
SBC,SBC MEDICAL GROUP HOLDINGS INCORPORATED - COMMON STOCK,G,N,N,100,N,N,Q,,
SBCF,SEACOAST BANKING CORPORATION OF FLORIDA - COMMON STOCK,Q,N,N,100,N,N,Q,,
SBCWW,SBC MEDICAL GROUP HOLDINGS INCORPORATED - WARRANTS,S,N,N,100,N,N,Q,,
SBDS,"SOLO BRANDS, INC. CLASS A COMMON STOCK",,N,,100,N,,N,SBDS,SBDS
SBET,"SHARPLINK GAMING, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SBFG,"SB FINANCIAL GROUP, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SBFM,SUNSHINE BIOPHARMA INC. - COMMON STOCK,S,N,N,100,N,N,Q,,
SBFMW,SUNSHINE BIOPHARMA INC. - WARRANT,S,N,N,100,N,N,Q,,
SBGI,"SINCLAIR, INC. - CLASS A COMMON STOCK",Q,N,N,100,N,N,Q,,
SBH,"SALLY BEAUTY HOLDINGS, INC. (NAME TO BE CHANGED FROM SALLY HOLDINGS, INC.) COMMON STOCK",,N,,100,N,,N,SBH,SBH
SBI,WESTERN ASSET INTERMEDIATE MUNI FUND INC COMMON STOCK,,N,,100,N,,N,SBI,SBI
SBLK,STAR BULK CARRIERS CORP. - COMMON SHARES,Q,N,N,100,N,N,Q,,
SBLX,"STABLEX TECHNOLOGIES, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SBR,SABINE ROYALTY TRUST COMMON STOCK,,N,,100,N,,N,SBR,SBR
SBRA,"SABRA HEALTH CARE REIT, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SBS,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO - SABESP AMERICAN DEPOSITARY SHARES (EACH REPSTG 250 COMMON SHARES),,N,,100,N,,N,SBS,SBS
SBSI,"SOUTHSIDE BANCSHARES, INC. COMMON STOCK",,N,,100,N,,N,SBSI,SBSI
SBSW,D/B/A SIBANYE-STILLWATER LIMITED ADS,,N,,100,N,,N,SBSW,SBSW
SBUX,STARBUCKS CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SBXD,SILVERBOX CORP IV CLASS A ORDINARY SHARES,,N,,100,N,,N,SBXD,SBXD
SBXD.U,"SILVERBOX CORP IV UNITS, EACH CONSISTING OF ONE CLASS A ORDINARY SHARE AND ONE-THIRD OF ONE REDEEMABLE WARRANT",,N,,100,N,,N,SBXD.U,SBXD=
SBXD.W,"SILVERBOX CORP IV REDEEMABLE WARRANTS, EACH WHOLE WARRANT EXERCISABLE FOR ONE CLASS A ORDINARY SHARE AT AN EXERCISE PRICE OF $11.50",,N,,100,N,,N,SBXD.WS,SBXD+
SCAG,SCAGE FUTURE - AMERICAN DEPOSITARY SHARES,G,N,N,100,N,N,Q,,
SCAGW,SCAGE FUTURE - WARRANTS,S,N,N,100,N,N,Q,,
SCCO,SOUTHERN COPPER CORPORATION COMMON STOCK,,N,,100,N,,N,SCCO,SCCO
SCD,LMP CAPITAL AND INCOME FUND INC. COMMON STOCK,,N,,100,N,,N,SCD,SCD
SCE$G,SCE TRUST II TRUST PREFERRED SECURITIES,,N,,100,N,,N,SCEPG,SCE-G
SCE$J,SOUTHERN CALIFORNIA EDISON COMPANY 5.375% FIXED-TO-FLOATING RATE TRUST PREFERENCE SECURITIES,,N,,100,N,,N,SCEPJ,SCE-J
SCE$K,SOUTHERN CALIFORNIA EDISON COMPANY 5.45% FIXED-TO-FLOATING RATE TRUST PREFERENCE SECURITIES,,N,,100,N,,N,SCEPK,SCE-K
SCE$L,SCE TRUST VI,,N,,100,N,,N,SCEPL,SCE-L
SCE$M,SCE TRUST VII 7.50% TRUST PREFERENCE SECURITIES,,N,,100,N,,N,SCEPM,SCE-M
SCE$N,SCE TRUST VIII 6.95% TRUST PREFERENCE SECURITIES,,N,,100,N,,N,SCEPN,SCE-N
SCHL,SCHOLASTIC CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SCHW,CHARLES SCHWAB CORPORATION (THE) COMMON STOCK,,N,,100,N,,N,SCHW,SCHW
SCHW$D,"THE CHARLES SCHWAB CORPORATION DEPOSITARY SHARES EACH REPRESENTING 1/40TH INTEREST IN A SHARE OF 5.95% NON-CUMULATIVE PERPETUAL PREFERRED STOCK, SERIES D",,N,,100,N,,N,SCHWPD,SCHW-D
SCHW$J,"THE CHARLES SCHWAB CORPORATION DEPOSITARY SHARES, EACH REPRESENTING A 1/40TH INTEREST IN A SHARE OF 4.450% NON-CUMULATIVE PERPETUAL PREFERRED STOCK, SERIES J",,N,,100,N,,N,SCHWPJ,SCHW-J
SCI,SERVICE CORPORATION INTERNATIONAL COMMON STOCK,,N,,100,N,,N,SCI,SCI
SCKT,"SOCKET MOBILE, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SCL,STEPAN COMPANY COMMON STOCK,,N,,100,N,,N,SCL,SCL
SCLX,SCILEX HOLDING COMPANY - COMMON STOCK,S,N,N,100,N,N,Q,,
SCLXW,SCILEX HOLDING COMPANY - WARRANT,S,N,N,100,N,N,Q,,
SCM,STELLUS CAPITAL INVESTMENT CORPORATION COMMON STOCK,,N,,100,N,,N,SCM,SCM
SCNI,SCINAI IMMUNOTHERAPEUTICS LTD. - AMERICAN DEPOSITARY SHARES,S,N,N,100,N,N,Q,,
SCNX,"SCIENTURE HOLDINGS, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SCOR,"COMSCORE, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SCPH,SCPHARMACEUTICALS INC. - COMMON STOCK,Q,N,N,100,N,N,Q,,
SCS,STEELCASE INC. COMMON STOCK,,N,,100,N,,N,SCS,SCS
SCSC,"SCANSOURCE, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SCVL,"SHOE CARNIVAL, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SCWO,374WATER INC. - COMMON STOCK,S,N,D,100,N,N,Q,,
SCYX,"SCYNEXIS, INC. - COMMON STOCK",G,N,D,100,N,N,Q,,
SD,"SANDRIDGE ENERGY, INC. COMMON STOCK",,N,,100,N,,N,SD,SD
SDA,SUNCAR TECHNOLOGY GROUP INC. - ORDINARY SHARES,S,N,N,100,N,N,Q,,
SDAWW,SUNCAR TECHNOLOGY GROUP INC. - WARRANT,S,N,N,100,N,N,Q,,
SDGR,"SCHRODINGER, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SDHC,SMITH DOUGLAS HOMES CORP. CLASS A COMMON STOCK,,N,,100,N,,N,SDHC,SDHC
SDHI,SIDDHI ACQUISITION CORP - CLASS A COMMON STOCK,G,N,N,100,N,N,Q,,
SDHIR,SIDDHI ACQUISITION CORP - RIGHT,G,N,N,100,N,N,Q,,
SDHIU,SIDDHI ACQUISITION CORP - UNIT,G,N,N,100,N,N,Q,,
SDHY,PGIM SHORT DURATION HIGH YIELD OPPORTUNITIES FUND COMMON SHARES,,N,,100,N,,N,SDHY,SDHY
SDM,SMART DIGITAL GROUP LIMITED - ORDINARY SHARES,S,N,N,100,N,N,Q,,
SDOT,SADOT GROUP INC. - COMMON STOCK,S,N,N,100,N,N,Q,,
SDRL,SEADRILL LIMITED COMMON SHARES,,N,,100,N,,N,SDRL,SDRL
SDST,STARDUST POWER INC. - COMMON STOCK,G,N,D,100,N,N,Q,,
SDSTW,STARDUST POWER INC. - WARRANT,G,N,D,100,N,N,Q,,
SE,"SEA LIMITED AMERICAN DEPOSITARY SHARES, EACH REPRESENTING ONE CLASS A ORDINARY SHARE",,N,,100,N,,N,SE,SE
SEAL$A,SEAPEAK LLC 9.00% SERIES A CUMULATIVE REDEEMABLE PERPETUAL PREFERRED UNITS,,N,,100,N,,N,SEALPA,SEAL-A
SEAL$B,SEAPEAK LLC 8.50% SERIES B FIXED-TO-FLOATING RATE CUMULATIVE REDEEMABLE PERPETUAL PREFERRED UNITS,,N,,100,N,,N,SEALPB,SEAL-B
SEAT,VIVID SEATS INC. - CLASS A COMMON STOCK,Q,N,N,100,N,N,Q,,
SEATW,VIVID SEATS INC. - WARRANT,Q,N,N,100,N,N,Q,,
SEDG,"SOLAREDGE TECHNOLOGIES, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SEE,SEALED AIR CORPORATION COMMON STOCK,,N,,100,N,,N,SEE,SEE
SEED,ORIGIN AGRITECH LIMITED - ORDINARY SHARES,S,N,N,100,N,N,Q,,
SEER,"SEER, INC. - CLASS A COMMON STOCK",Q,N,N,100,N,N,Q,,
SEG,SEAPORT ENTERTAINMENT GROUP INC. COMMON STOCK,,N,,100,N,,N,SEG,SEG
SEGG,"LOTTERY.COM, INC. - COMMON STOCK",G,N,D,100,N,N,Q,,
SEI,"SOLARIS ENERGY INFRASTRUCTURE, INC. CLASS A COMMON STOCK",,N,,100,N,,N,SEI,SEI
SEIC,SEI INVESTMENTS COMPANY - COMMON STOCK,Q,N,N,100,N,N,Q,,
SELF,"GLOBAL SELF STORAGE, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SELX,SEMILUX INTERNATIONAL LTD. - ORDINARY SHARES,S,N,E,100,N,N,Q,,
SEM,SELECT MEDICAL HOLDINGS CORPORATION COMMON STOCK,,N,,100,N,,N,SEM,SEM
SEMR,"SEMRUSH HOLDINGS, INC. CLASS A COMMON STOCK",,N,,100,N,,N,SEMR,SEMR
SENEA,SENECA FOODS CORP. - CLASS A COMMON STOCK,Q,N,N,100,N,N,Q,,
SENEB,SENECA FOODS CORP. - CLASS B COMMON STOCK,Q,N,N,100,N,N,Q,,
SEPN,"SEPTERNA, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
SERA,"SERA PROGNOSTICS, INC. - CLASS A COMMON STOCK",G,N,N,100,N,N,Q,,
SERV,SERVE ROBOTICS INC. - COMMON STOCK,S,N,N,100,N,N,Q,,
SES,SES AI CORPORATION CLASS A COMMON STOCK,,N,,100,N,,N,SES,SES
SES.W,"SES AI CORPORATION WARRANTS, EACH WHOLE WARRANT EXERCISABLE FOR ONE SHARE OF CLASS A COMMON STOCK AT AN EXERCISE PRICE OF $11.50 PER SHARE",,N,,100,N,,N,SES.WS,SES+
SEVN,SEVEN HILLS REALTY TRUST  - COMMON STOCK,S,N,N,100,N,N,Q,,
SEZL,SEZZLE INC. - COMMON STOCK,S,N,N,100,N,N,Q,,
SF,STIFEL FINANCIAL CORPORATION COMMON STOCK,,N,,100,N,,N,SF,SF
SF$B,"STIFEL FINANCIAL CORPORATION DEPOSITARY SHARES, EACH REPRESENTING 1/1,000TH  INTEREST IN A SHARE OF 6.25% NON-CUMULATIVE  PREFERRED STOCK, SERIES B",,N,,100,N,,N,SFPB,SF-B
SF$C,"STIFEL FINANCIAL CORPORATION DEPOSITARY SHARES, EACH REPRESENTING 1/1,000TH INTEREST IN A SHARE OF 6.125% NON CUMULATIVE PREFERRED STOCK, SERIES C",,N,,100,N,,N,SFPC,SF-C
SF$D,"STIFEL FINANCIAL CORPORATION DEPOSITARY SHARES, EACH REPRESENTING 1/1,000TH INTEREST IN A SHARE OF 4.50% NON-CUMULATIVE PREFERRED STOCK, SERIES D",,N,,100,N,,N,SFPD,SF-D
SFB,STIFEL FINANCIAL CORPORATION 5.20% SENIOR NOTES DUE 2047,,N,,100,N,,N,SFB,SFB
SFBC,"SOUND FINANCIAL BANCORP, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SFBS,"SERVISFIRST BANCSHARES, INC. COMMON STOCK",,N,,100,N,,N,SFBS,SFBS
SFD,"SMITHFIELD FOODS, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SFHG,SAMFINE CREATION HOLDINGS GROUP LIMITED - CLASS A ORDINARY SHARE,S,N,D,100,N,N,Q,,
SFIX,"STITCH FIX, INC. - CLASS A COMMON STOCK",Q,N,N,100,N,N,Q,,
SFL,SFL CORPORATION LTD,,N,,100,N,,N,SFL,SFL
SFM,"SPROUTS FARMERS MARKET, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SFNC,SIMMONS FIRST NATIONAL CORPORATION - COMMON STOCK,Q,N,N,100,N,N,Q,,
SFST,"SOUTHERN FIRST BANCSHARES, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
SFWL,SHENGFENG DEVELOPMENT LIMITED - CLASS A ORDINARY SHARES,S,N,N,100,N,N,Q,,
SG,"SWEETGREEN, INC. CLASS A COMMON STOCK",,N,,100,N,,N,SG,SG
SGA,"SAGA COMMUNICATIONS, INC. - CLASS A COMMON STOCK",G,N,N,100,N,N,Q,,
SGBX,SAFE & GREEN HOLDINGS CORP. - COMMON STOCK,S,N,H,100,N,N,Q,,
SGC,"SUPERIOR GROUP OF COMPANIES, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
SGD,SAFE AND GREEN DEVELOPMENT CORPORATION - COMMON STOCK,S,N,N,100,N,N,Q,,
SGHC,SUPER GROUP (SGHC) LIMITED ORDINARY SHARES,,N,,100,N,,N,SGHC,SGHC
SGHT,"SIGHT SCIENCES, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SGI,SOMNIGROUP INTERNATIONAL INC. COMMON STOCK,,N,,100,N,,N,SGI,SGI
SGLY,SINGULARITY FUTURE TECHNOLOGY LTD. - COMMON STOCK,S,N,N,100,N,N,Q,,
SGML,SIGMA LITHIUM CORPORATION - COMMON SHARES,S,N,N,100,N,N,Q,,
SGMO,"SANGAMO THERAPEUTICS, INC. - COMMON STOCK",S,N,D,100,N,N,Q,,
SGMT,SAGIMET BIOSCIENCES INC. - SERIES A COMMON STOCK,G,N,N,100,N,N,Q,,
SGRP,"SPAR GROUP, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SGRY,"SURGERY PARTNERS, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SGU,STAR GROUP L.P. COMMON STOCK,,N,,100,N,,N,SGU,SGU
SHAK,"SHAKE SHACK, INC. CLASS A COMMON STOCK",,N,,100,N,,N,SHAK,SHAK
SHBI,"SHORE BANCSHARES, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SHC,SOTERA HEALTH COMPANY - COMMON STOCK,Q,N,N,100,N,N,Q,,
SHCO,SOHO HOUSE & CO INC. CLASS A COMMON STOCK,,N,,100,N,,N,SHCO,SHCO
SHEL,SHELL PLC AMERICAN DEPOSITARY SHARES (EACH REPRESENTING TWO (2) ORDINARY SHARES),,N,,100,N,,N,SHEL,SHEL
SHEN,SHENANDOAH TELECOMMUNICATIONS CO - COMMON STOCK,Q,N,N,100,N,N,Q,,
SHFS,"SHF HOLDINGS, INC. - CLASS A COMMON STOCK",S,N,D,100,N,N,Q,,
SHFSW,"SHF HOLDINGS, INC. - WARRANTS",S,N,D,100,N,N,Q,,
SHG,SHINHAN FINANCIAL GROUP CO LTD AMERICAN DEPOSITARY SHARES,,N,,100,N,,N,SHG,SHG
SHIM,SHIMMICK CORPORATION - COMMON STOCK,S,N,N,100,N,N,Q,,
SHIP,SEANERGY MARITIME HOLDINGS CORP. - COMMON STOCK,S,N,N,100,N,N,Q,,
SHLS,"SHOALS TECHNOLOGIES GROUP, INC. - CLASS A COMMON STOCK",G,N,N,100,N,N,Q,,
SHMD,SCHMID GROUP N.V. - CLASS A ORDINARY SHARES,G,N,E,100,N,N,Q,,
SHMDW,SCHMID GROUP N.V. - WARRANTS,S,N,E,100,N,N,Q,,
SHO,"SUNSTONE HOTEL INVESTORS, INC. SUNSTONE HOTEL INVESTORS, INC. COMMON SHARES",,N,,100,N,,N,SHO,SHO
SHO$H,"SUNSTONE HOTEL INVESTORS, INC. 6.125% SERIES H CUMULATIVE REDEEMABLE PREFERRED STOCK",,N,,100,N,,N,SHOPH,SHO-H
SHO$I,"SUNSTONE HOTEL INVESTORS, INC. 5.70% SERIES I CUMULATIVE REDEEMABLE PREFERRED STOCK",,N,,100,N,,N,SHOPI,SHO-I
SHOO,"STEVEN MADDEN, LTD. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SHOP,SHOPIFY INC. - CLASS A SUBORDINATE VOTING SHARES,Q,N,N,100,N,N,Q,,
SHOT,"SAFETY SHOT, INC. - COMMON STOCK",S,N,D,100,N,N,Q,,
SHOTW,"SAFETY SHOT, INC. - WARRANT",S,N,N,100,N,N,Q,,
SHPH,"SHUTTLE PHARMACEUTICALS HOLDINGS, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SHW,SHERWIN-WILLIAMS COMPANY (THE) COMMON STOCK,,N,,100,N,,N,SHW,SHW
SI,"SHOULDER INNOVATIONS, INC. COMMON STOCK",,N,,100,N,,N,SI,SI
SIBN,"SI-BONE, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
SID,COMPANHIA SIDERURGICA NACIONAL S.A. COMMON STOCK,,N,,100,N,,N,SID,SID
SIDU,"SIDUS SPACE, INC. - CLASS A COMMON STOCK",S,N,N,100,N,N,Q,,
SIEB,SIEBERT FINANCIAL CORP. - COMMON STOCK,S,N,N,100,N,N,Q,,
SIFY,SIFY TECHNOLOGIES LIMITED - AMERICAN DEPOSITORY SHARES,S,N,N,100,N,N,Q,,
SIG,SIGNET JEWELERS LIMITED COMMON SHARES,,N,,100,N,,N,SIG,SIG
SIGA,SIGA TECHNOLOGIES INC. - COMMON STOCK,G,N,N,100,N,N,Q,,
SIGI,"SELECTIVE INSURANCE GROUP, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SIGIP,"SELECTIVE INSURANCE GROUP, INC. - DEPOSITARY SHARES, EACH REPRESENTING A 1/1,000TH INTEREST IN A SHARE OF 4.60% NON-CUMULATIVE PREFERRED STOCK, SERIES B",Q,N,N,100,N,N,Q,,
SII,SPROTT INC. COMMON SHARES,,N,,100,N,,N,SII,SII
SILA,"SILA REALTY TRUST, INC. COMMON STOCK",,N,,100,N,,N,SILA,SILA
SILC,SILICOM LTD - ORDINARY SHARES,Q,N,N,100,N,N,Q,,
SILO,"SILO PHARMA, INC. - COMMON STOCK",S,N,D,100,N,N,Q,,
SIMA,SIM ACQUISITION CORP. I - CLASS A ORDINARY SHARES,G,N,N,100,N,N,Q,,
SIMAU,SIM ACQUISITION CORP. I - UNIT,G,N,N,100,N,N,Q,,
SIMAW,SIM ACQUISITION CORP. I - WARRANT,G,N,N,100,N,N,Q,,
SIMO,"SILICON MOTION TECHNOLOGY CORPORATION - AMERICAN DEPOSITARY SHARES, EACH REPRESENTING FOUR ORDINARY SHARES",Q,N,N,100,N,N,Q,,
SINT,"SINTX TECHNOLOGIES, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SION,"SIONNA THERAPEUTICS, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
SIRI,SIRIUSXM HOLDINGS INC. - COMMON STOCK,Q,N,N,100,N,N,Q,,
SISI,"SHINECO, INC. - COMMON STOCK",S,N,D,100,N,N,Q,,
SITC,SITE CENTERS CORP. COMMON STOCK,,N,,100,N,,N,SITC,SITC
SITE,"SITEONE LANDSCAPE SUPPLY, INC. COMMON STOCK",,N,,100,N,,N,SITE,SITE
SITM,SITIME CORPORATION - COMMON STOCK,G,N,N,100,N,N,Q,,
SJ,SCIENJOY HOLDING CORPORATION - CLASS A ORDINARY SHARES,S,N,D,100,N,N,Q,,
SJM,THE J.M. SMUCKER COMPANY COMMON STOCK,,N,,100,N,,N,SJM,SJM
SJT,SAN JUAN BASIN ROYALTY TRUST COMMON STOCK,,N,,100,N,,N,SJT,SJT
SKBL,SKYLINE BUILDERS GROUP HOLDING LIMITED - CLASS A ORDINARY SHARES,S,N,N,100,N,N,Q,,
SKE,SKEENA RESOURCES LIMITED COMMON SHARES,,N,,100,N,,N,SKE,SKE
SKIL,SKILLSOFT CORP. CLASS A COMMON STOCK,,N,,100,N,,N,SKIL,SKIL
SKIN,THE BEAUTY HEALTH COMPANY - CLASS A COMMON STOCK,S,N,N,100,N,N,Q,,
SKK,SKK HOLDINGS LIMITED - ORDINARY SHARES,S,N,D,100,N,N,Q,,
SKLZ,SKILLZ INC. CLASS A COMMON STOCK,,N,,100,N,,N,SKLZ,SKLZ
SKM,"SK TELECOM CO., LTD. COMMON STOCK",,N,,100,N,,N,SKM,SKM
SKT,TANGER INC. COMMON STOCK,,N,,100,N,,N,SKT,SKT
SKWD,"SKYWARD SPECIALTY INSURANCE GROUP, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
SKX,"SKECHERS U.S.A., INC. COMMON STOCK",,N,,100,N,,N,SKX,SKX
SKY,"CHAMPION HOMES, INC. COMMON STOCK",,N,,100,N,,N,SKY,SKY
SKYE,"SKYE BIOSCIENCE, INC. - COMMON STOCK",G,N,N,100,N,N,Q,,
SKYH,SKY HARBOUR GROUP CORPORATION CLASS A COMMON STOCK,,N,,100,N,,N,SKYH,SKYH
SKYH.W,"SKY HARBOUR GROUP CORPORATION WARRANTS, EACH WHOLE WARRANT EXERCISABLE FOR ONE SHARE OF CLASS A COMMON STOCK AT AN EXERCISE PRICE OF $11.50 PER SHARE",,N,,100,N,,N,SKYH.WS,SKYH+
SKYQ,SKY QUARRY INC. - COMMON STOCK,S,N,D,100,N,N,Q,,
SKYT,"SKYWATER TECHNOLOGY, INC. - COMMON STOCK",S,N,N,100,N,N,Q,,
SKYW,"SKYWEST, INC. - COMMON STOCK",Q,N,N,100,N,N,Q,,
